amount,term_ 36 months,rate,payment,grade_A,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,length_sub 1 year,length_1 year,length_10 plus years,length_2 years,length_3 years,length_4 years,length_5 years,length_6 years,length_7 years,length_8 years,length_9 years,length_n/a,home_MORTGAGE,home_OWN,home_RENT,income,verified_Not Verified,verified_Source Verified,verified_Verified,status_Bad,reason_credit_card,reason_debt_consolidation,reason_home_improvement,reason_other,debtIncRat,delinq2yr,inq6mth,openAcc,pubRec,revolRatio,totalAcc,totalBal,totalRevLim,accOpen24,avgBal,bcOpen,bcRatio,totalLim,totalRevBal,totalBcLim,totalIlLim
15000,1,0.07,462.61,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,98000,0,1,0,1,0,1,0,0,15.18,0,2,13,0,0.66,22,311904,51100,7,25992,10592,48.7,337214,68714,43900,33377
14750,0,0.19,378.99,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,41000,0,0,1,1,0,1,0,0,34.54,0,0,7,1,0.68,12,84768,12500,5,12110,1614,83.9,92772,84768,10000,80272
20000,0,0.17,498.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,0,1,0,1,0,0,0,1,33.73,0,0,22,0,0.33,45,157986,77900,7,7181,49603,34,228374,157986,75200,150474
2800,1,0.2,103.38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14000,0,0,1,1,0,0,0,1,5.49,0,1,4,0,0.14,7,1126,8100,2,282,5250,12.5,8100,1126,6000,0
22800,0,0.26,676.86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60000,0,0,1,1,0,1,0,0,25.36,2,1,19,3,0.45,32,298982,22600,5,16610,11301,45.1,327912,64853,20600,63819
12000,0,0.12,268.7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,78000,0,0,1,1,0,1,0,0,26.82,1,0,17,1,0.54,47,195956,33000,15,11527,4253,11.4,224567,58191,4800,49194
25000,1,0.1,806.57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,85000,0,1,0,1,1,0,0,0,24.4,0,0,35,0,0.78,87,333098,50300,1,9517,353,98.9,358905,229821,31500,196120
5400,1,0.17,192.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,64000,0,0,1,1,0,1,0,0,28.18,0,0,7,0,0.8,33,39338,15000,14,5620,60,98.3,48353,39338,3500,33353
19350,0,0.28,601.08,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,84000,0,0,1,1,0,0,0,1,33.4,0,1,17,0,0.67,26,101341,44100,12,6334,2649,79.6,126218,101341,13000,82118
23725,1,0.14,810.64,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,125000,0,0,1,1,0,1,0,0,15.32,0,0,11,1,0.64,36,52025,15100,8,5781,1464,86.1,63438,52025,10500,48338
20000,0,0.15,475.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,63000,0,1,0,1,0,0,0,1,14.28,0,0,8,0,0.67,15,28070,16100,3,4010,2513,80.8,38987,28070,13100,21111
20000,0,0.14,468.59,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,85000,0,1,0,1,0,1,0,0,19.06,0,0,13,0,0.27,31,303362,11000,10,23336,2297,56.7,336645,107640,5300,124645
13025,0,0.23,367.11,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,43500,1,0,0,1,0,0,0,1,23.86,0,0,13,0,0.53,24,87412,35800,6,7284,4987,77.9,123242,29185,22600,25842
2000,1,0.17,70.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,57200,0,0,1,1,0,0,0,1,19.51,1,0,14,0,0.96,16,63793,6800,3,4557,298,95.6,67932,63793,6800,61132
8575,1,0.17,303.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,26470,0,0,1,1,1,0,0,0,27.48,0,0,9,0,0.72,17,109537,35800,2,12171,4167,75.9,119591,25746,17300,0
15000,1,0.09,478.19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,66000,1,0,0,1,0,1,0,0,27.55,0,1,17,0,0.55,38,212721,44600,4,13295,17902,57.6,263432,56637,42200,57803
30000,0,0.11,652.13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,165000,0,0,1,1,0,1,0,0,10.13,0,0,9,0,0.53,14,59178,44100,4,6575,17122,57.5,80100,59178,40300,36000
12000,0,0.15,283.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,0,0,1,0,15.82,0,2,7,0,0.1,27,31198,13400,6,4457,1487,25.6,47494,31198,2000,34094
27500,1,0.24,1078.76,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,55000,0,0,1,1,0,1,0,0,31.75,0,0,11,0,0.71,29,89542,39600,11,8140,1411,93.4,108894,89542,21500,69294
10725,0,0.23,302.29,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35000,0,0,1,1,0,1,0,0,38.34,0,2,14,1,0.71,31,236332,10900,9,16881,3014,60.9,256027,104741,7700,107327
10000,1,0.11,327.34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,84000,1,0,0,1,0,1,0,0,22.8,1,0,16,0,0.6,25,68834,25300,3,4302,8148,57.8,93669,68834,19300,68369
31450,0,0.26,937.91,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,70000,0,0,1,1,0,1,0,0,34.25,0,1,18,0,0.61,28,39980,34380,7,2351,2313,65,72380,39980,32380,38000
30000,1,0.14,1020.53,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,100000,0,1,0,1,0,0,1,0,8.65,1,1,10,1,0.32,29,188677,6300,3,23585,1933,35.6,235931,12887,3000,19526
16000,1,0.1,519.97,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,130000,0,1,0,1,0,1,0,0,11.34,0,1,15,0,0.53,24,154228,29200,5,11016,1503,85.7,128290,154228,10500,99090
6000,1,0.14,204.11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,40000,0,0,1,1,0,0,0,1,37.41,0,0,6,0,0.77,7,40362,20400,3,6727,113,97.2,49525,40362,4000,29125
9600,1,0.06,293.1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,63000,0,1,0,1,0,1,0,0,20.46,0,1,14,0,0.36,25,85177,26400,3,7098,4084,52,98363,85177,8500,71963
20000,0,0.13,451.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40000,1,0,0,1,0,0,1,0,14.88,2,0,7,0,0.37,28,16436,19600,2,2348,9321,43.5,29600,16436,16500,10000
35000,1,0.13,1174.07,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,145000,0,1,0,1,1,0,0,0,8.57,0,0,9,2,0.59,18,29904,17100,3,3323,7039,58.8,61457,29904,17100,33963
3675,1,0.12,122.58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45000,1,0,0,1,0,0,0,1,36.19,0,0,10,0,0.71,16,46902,39100,2,4690,7631,71.6,62100,46902,26900,23000
11000,1,0.12,367.94,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,1,0,0,0,22.16,0,1,8,0,0.89,13,53254,13100,7,7608,1349,87.4,63290,53254,10700,50190
22250,0,0.23,627.12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53000,0,0,1,1,1,0,0,0,27.33,2,1,17,0,0.37,52,18355,26600,7,1080,1996,28.7,43928,18355,2800,17328
13000,1,0.15,448.43,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27000,0,1,0,1,1,0,0,0,16.85,0,1,8,0,0.21,11,48505,18500,5,6063,12792,22.5,63300,48505,16500,44800
6375,1,0.17,227.74,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,40000,0,1,0,1,1,0,0,0,27.45,0,2,10,3,0.72,30,36550,7700,5,4569,640,88.4,46200,36550,5500,38500
9100,1,0.16,321.24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48000,1,0,0,1,0,1,0,0,6.93,0,0,9,0,0.44,11,6342,7700,5,793,1499,50,10700,6342,3000,3000
5000,1,0.18,179.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,56000,0,0,1,1,0,0,0,1,15.05,0,0,5,0,0.82,15,19526,3400,5,3905,613,82,25286,19526,3400,21886
16000,0,0.24,461.04,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,103000,0,0,1,1,0,1,0,0,20.18,0,4,18,1,0.69,89,212216,34000,14,12483,6642,50.4,228423,46101,13400,26423
20975,0,0.2,550.13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50000,0,1,0,1,0,1,0,0,21.03,0,0,13,2,0.66,21,206527,36600,2,17211,4879,82.3,239834,41234,27600,28867
13200,1,0.1,426.86,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,90000,1,0,0,1,1,0,0,0,26.51,0,1,13,0,0.51,21,288623,65600,5,22202,9776,74.9,334749,150592,38900,126649
20000,1,0.16,703.05,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,70000,0,1,0,1,0,1,0,0,9.7,0,1,7,1,0.7,16,34002,13900,5,4857,1402,87.4,37623,34002,11100,23723
15000,1,0.19,548.63,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,59000,0,1,0,1,0,0,1,0,26.59,0,4,14,0,0.57,32,35153,18400,2,2511,2619,56.3,61851,35153,6000,43451
20000,0,0.13,458.45,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65000,0,1,0,1,0,1,0,0,32.38,0,0,11,0,0.77,23,47629,49900,2,4330,8149,81,62900,47629,42900,13000
21000,1,0.12,694.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65000,0,0,1,1,0,1,0,0,26.26,0,0,10,0,0.75,14,45088,34300,3,4509,8463,71.1,60617,45088,29300,26317
4000,1,0.15,137.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,50000,0,1,0,1,0,0,0,1,23.93,0,0,6,0,0.05,11,46449,10700,4,7742,2610,13,61219,46449,3000,50519
2600,1,0.21,98.2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,36000,1,0,0,1,0,0,0,1,20.5,0,0,8,0,0.46,17,21548,25300,2,2694,1677,83.7,37540,21548,10300,12240
7975,1,0.14,272.53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,20000,0,0,1,1,0,1,0,0,11.7,0,0,3,0,0.85,7,6447,7600,0,2149,653,90.8,7600,6447,7100,0
7000,1,0.17,248.01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45000,1,0,0,1,0,1,0,0,23.97,0,1,15,0,0.68,18,34940,30900,8,2496,3898,38.1,47511,34940,6300,16611
24000,0,0.13,542.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,115000,0,1,0,1,1,0,0,0,16.53,0,0,18,0,0.64,32,415655,29600,11,24450,1332,93.3,429154,193148,20000,172254
24000,1,0.18,867.3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,70000,1,0,0,1,0,0,0,1,7.18,0,2,3,0,0.38,4,21030,20400,3,7010,12677,37.9,34114,21030,20400,13714
12075,1,0.13,406.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,38000,0,0,1,1,1,0,0,0,14.69,0,0,4,0,0.94,12,15170,16100,1,3793,265,98.2,16100,15170,15000,0
20000,1,0.14,680.36,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,76000,0,1,0,1,0,1,0,0,14.5,0,2,21,0,0.53,38,353688,53100,11,16842,10225,71.4,398548,127039,35800,103133
15000,1,0.14,512.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,38000,0,0,1,1,0,1,0,0,5.5,0,2,8,0,0.53,25,74219,12200,4,10603,4593,58.2,99100,9100,11000,3100
23950,1,0.18,865.49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,160000,0,0,1,1,1,0,0,0,18.41,0,1,14,1,0.59,46,141658,23650,10,10118,3833,99,174051,70415,11500,73401
7900,1,0.15,275.06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,57000,0,1,0,1,0,1,0,0,8.06,0,1,6,0,0.9,6,5093,5200,2,849,320,93.3,14941,5093,4800,9741
24000,1,0.11,781.65,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,300000,0,1,0,1,0,1,0,0,14.02,0,0,20,0,0.93,59,1004464,72200,8,50223,5246,85.9,1051669,404438,37200,365569
15000,1,0.12,500.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50000,0,1,0,1,0,1,0,0,20.76,0,0,12,1,0.48,30,142923,10700,5,14292,2917,61.1,150816,35836,7500,32109
11700,0,0.21,316.46,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39000,0,1,0,1,0,1,0,0,36.86,0,0,10,0,0.64,16,102683,31900,5,11409,263,97.7,121172,102683,11500,89272
12000,1,0.16,419.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60000,0,0,1,1,1,0,0,0,13.5,0,2,16,0,0.82,27,231587,31950,9,15439,2245,85,239314,28285,22450,0
35000,0,0.17,869.66,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,90000,0,0,1,1,0,0,0,1,16.46,0,2,14,0,0.01,21,57213,55100,7,4087,42857,1,123915,57213,43300,68815
4000,1,0.12,132.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,48000,1,0,0,1,0,1,0,0,27.04,0,1,11,0,0.75,31,121363,59200,4,13485,11824,71.2,144200,44555,41000,0
22400,1,0.16,790.73,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70000,0,0,1,1,1,0,0,0,7.26,0,0,4,0,0.98,4,13184,13500,3,4395,316,97.7,13500,13184,13500,0
15625,1,0.18,568.73,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34000,0,0,1,1,1,0,0,0,35.23,0,0,6,0,0.72,12,33787,33200,1,5631,932,96.2,43200,33787,24700,10000
11400,1,0.1,367.8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,90000,0,0,1,1,0,1,0,0,19.55,0,0,9,0,0.35,18,81105,17300,8,9012,10736,32.1,107634,81105,15800,90334
10800,1,0.16,381.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30000,0,1,0,1,0,1,0,0,24,0,1,11,0,0.48,18,14653,13600,4,1332,1222,56.4,36118,14653,2800,22518
10000,0,0.18,253.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21352,0,1,0,1,0,1,0,0,12.09,0,0,19,0,0.71,35,99353,6000,4,5520,417,88.1,94557,99353,3500,88557
5000,1,0.13,169.27,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,50000,1,0,0,1,0,0,1,0,36.85,1,2,12,0,0.29,37,125939,25100,8,11449,7752,25.5,161440,35387,10400,37805
7700,1,0.09,245.47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,35500,0,1,0,1,1,0,0,0,15.72,0,1,8,0,0.44,20,5026,8700,2,718,325,88,10747,5026,2700,2047
8000,1,0.08,251.36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,62000,1,0,0,1,0,1,0,0,10.76,0,0,18,4,0.36,26,13043,20600,9,870,3864,41.5,31718,13043,6600,11118
35000,1,0.13,1184.86,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,120000,0,0,1,1,1,0,0,0,24.05,0,1,21,0,0.72,51,103700,38600,8,4938,3811,85.3,124477,103700,25900,85877
23300,0,0.17,578.94,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53000,0,0,1,1,0,1,0,0,22.12,0,0,10,0,0.53,18,24556,36900,5,2456,7263,70.6,54699,24556,24700,17799
12000,0,0.17,298.17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,60000,0,1,0,1,0,1,0,0,17.1,0,1,11,0,0.55,47,100474,18700,8,9134,4692,55.7,126514,24353,10600,20814
15000,1,0.12,501.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,75000,0,0,1,1,0,1,0,0,18.64,0,1,11,0,0.96,29,377990,147600,9,34363,399,96.3,475393,55350,10700,5153
12000,1,0.08,375.43,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45000,0,1,0,1,0,1,0,0,30.77,3,0,5,0,0.78,8,104814,15600,0,20963,616,86.6,135198,40619,4600,49598
15775,0,0.16,386.06,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,112000,0,0,1,1,1,0,0,0,14.71,0,0,10,1,0.9,29,34614,11350,3,3461,1800,94,63115,34614,7200,51765
13000,0,0.12,291.09,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,48000,0,1,0,1,1,0,0,0,11.38,0,3,14,0,0.48,15,150076,29300,6,10720,3510,73.2,167746,13990,13100,0
9600,1,0.13,325.09,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62000,1,0,0,1,0,1,0,0,14.85,0,1,11,0,0.65,14,168249,34800,6,15295,914,95.3,189955,37557,19400,21156
10850,0,0.18,272.99,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38000,0,1,0,1,0,1,0,0,20.91,0,0,10,0,0.58,15,59760,15600,2,5976,5028,64.3,69342,59760,14100,53742
12000,0,0.17,295.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,40000,0,1,0,1,0,1,0,0,19.14,0,0,11,1,0.4,16,22505,18100,5,2046,7186,34.7,35100,22505,11000,17000
12000,0,0.24,345.15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,40000,0,1,0,1,0,0,1,0,9.63,0,0,6,0,0.45,6,20810,7500,2,3468,3149,51.6,26500,20810,6500,19000
26975,1,0.15,930.49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,90000,0,0,1,1,0,1,0,0,25.53,0,0,17,0,0.69,22,63229,30200,3,3719,3050,85.5,107474,63229,21100,77274
10000,1,0.13,336.9,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,90000,0,1,0,1,0,1,0,0,4.92,0,3,5,0,0.17,20,5039,10200,6,1008,2557,36.1,21947,5039,4000,11747
2500,1,0.18,90.21,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,88000,1,0,0,1,0,0,0,1,17.41,0,3,12,0,0.81,33,32338,8800,6,3234,542,89.6,41953,32338,5200,33153
11000,0,0.12,246.31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,50000,1,0,0,1,0,0,0,1,17.29,0,0,22,0,0.2,43,169338,56400,5,7697,28379,25.1,221495,51028,37900,40502
15000,0,0.19,393,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,0,1,0,0,20.74,0,0,16,1,0.66,42,37705,9400,7,3142,1034,64.3,46281,37705,2900,36881
22800,1,0.18,822.68,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,0,1,0,0,25.08,0,0,7,0,0.98,17,38446,4800,3,5492,78,98.3,58133,38446,4500,53333
18350,0,0.26,544.75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,100000,0,0,1,1,0,0,0,1,20.86,0,0,8,1,0.65,27,63460,8500,3,7933,2971,65,70756,63460,8500,62256
12000,1,0.08,377.09,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,0,1,0,0,8.92,2,0,6,0,0.72,18,14264,19800,1,2377,584,94.4,19800,14264,10500,0
2000,1,0.12,66.71,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000,1,0,0,1,0,1,0,0,25.56,1,0,14,0,0.48,24,47321,6900,4,3380,2675,55.4,55487,47321,6000,48587
6000,1,0.18,217.52,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,55000,0,1,0,1,0,0,0,1,38.42,0,1,18,0,0.68,25,44699,48400,1,2483,7742,74.3,75901,44699,34400,27501
16000,1,0.14,546.77,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,42500,0,1,0,1,0,0,0,1,22.85,0,0,12,0,0.61,20,27027,25800,4,2457,831,94.2,40063,27027,14400,14263
12000,1,0.17,427.78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,85000,0,1,0,1,0,1,0,0,9.81,0,1,9,0,0.84,11,17391,13500,4,1932,0,102.5,19740,17391,4800,6240
15000,1,0.13,503.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70000,0,1,0,1,0,0,1,0,22.48,0,0,10,2,0.64,22,51666,16800,3,5167,1033,73.5,69390,51666,3900,52590
3500,1,0.18,125.78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,55000,0,0,1,1,0,0,1,0,26.18,0,0,38,0,0.49,55,149993,24700,25,3947,7634,51.1,171452,66355,15600,60346
14000,1,0.15,482.86,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,39000,0,1,0,1,1,0,0,0,20.98,0,0,11,0,0.83,14,15349,17000,6,1395,1908,82.2,24200,15349,10700,7200
18500,0,0.09,388.45,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60000,0,1,0,1,0,1,0,0,33.64,0,0,14,0,0.51,23,51926,40600,3,3709,13364,58.9,94656,51926,32500,54056
24000,0,0.14,558.32,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,55000,0,1,0,1,1,0,0,0,19.09,0,0,13,0,0.58,19,241300,30000,6,18562,9740,62,268052,28067,25600,17552
10000,1,0.12,329.91,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,50000,0,0,1,1,0,0,1,0,14.94,2,1,5,0,0.06,20,408,6000,3,82,3172,9.4,6080,408,3500,0
14000,0,0.17,347.87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75000,0,1,0,1,0,1,0,0,37.12,0,0,35,0,0.68,58,146406,24700,11,4306,309,94.4,182064,146406,5500,157364
21175,0,0.21,572.74,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,60000,0,1,0,1,0,1,0,0,13.9,1,0,5,0,0.59,15,26333,16600,4,5267,3747,72.4,35100,26333,13600,18500
22400,0,0.24,645.45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,65000,0,1,0,1,1,0,0,0,22.97,0,0,8,0,0.68,13,53302,60200,4,6663,13622,75,74951,53302,54400,14751
10000,1,0.1,323.38,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000,0,1,0,1,1,0,0,0,25.07,1,0,9,1,0.16,19,20957,19600,4,2329,12173,19.4,41456,20957,15100,21856
5000,1,0.19,183.26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30000,0,0,1,1,0,1,0,0,31.12,1,4,19,0,0.61,30,36705,17300,4,2159,2414,67.4,51717,36705,7400,34417
18350,0,0.21,496.33,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,70000,0,0,1,1,1,0,0,0,28,0,0,7,0,0.98,15,176592,16500,4,25227,344,97.9,202974,56069,16500,54474
24000,0,0.17,596.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,60000,0,0,1,1,0,1,0,0,35.72,0,0,10,0,0.35,39,83342,38100,6,8334,13222,34.9,111947,83342,20300,73847
20000,0,0.23,568.77,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,65000,0,1,0,1,0,1,0,0,7.9,0,3,7,0,0.28,10,8777,21500,7,1254,9179,32,28177,8777,13500,6677
8400,1,0.12,280.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24000,0,0,1,1,0,1,0,0,25.3,0,2,13,0,0.39,19,9084,23225,5,698,2785,52,23225,9084,13925,0
28000,1,0.15,965.84,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,355000,0,1,0,1,1,0,0,0,15.41,2,1,20,0,0.63,62,656097,69400,6,34531,17481,71.3,867268,275143,60900,153094
25075,0,0.13,575.04,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,74000,0,0,1,1,0,1,0,0,18.56,0,0,15,0,0.14,26,177372,27800,7,11825,9082,28.5,212636,28757,12700,31775
10500,0,0.25,308.13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25000,0,0,1,1,0,1,0,0,25.06,0,0,18,0,0.65,26,14659,22600,9,916,1358,90,22600,14659,13600,0
12800,0,0.12,284.67,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,60000,0,1,0,1,0,1,0,0,17.9,0,2,12,1,0.41,37,36709,15600,5,3337,4989,53.4,53089,36709,10700,37489
16000,0,0.23,455.01,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50000,0,1,0,1,0,1,0,0,12.41,0,2,7,0,0.5,15,167335,21400,5,23905,8735,55,186246,26541,19400,18546
